 66. 67. 66. 70. 60. 68. 73. 72. 65. 68. 67. 62. 67. 70. 67. 65. 61. 61.
 60. 56. 62. 67. 64. 57. 57. 71. 60. 60. 58. 67. 67. 66. 61. 65.][63. 62. 71. 75. 68. 69. 69. 67. 69. 61. 67. 69. 59. 64. 68. 66. 63. 66.
 72. 68. 59. 66. 59. 66. 69. 60. 59. 63. 59. 53. 58. 64. 60. 60. 71. 70.
 65. 72. 66. 71. 74. 72. 68. 73. 79. 69. 74. 65. 67. 75. 72. 57. 63. 60.
 65. 65. 62. 66. 73. 64. 62. 56. 61. 71. 70. 61. 61. 61. 71. 64.][58. 73. 74. 70. 68. 65. 65. 66. 62. 62. 70. 68. 63. 72. 67. 62. 68. 65.
 61. 58. 67. 64. 67. 64. 60. 61. 66. 65. 59. 57. 62. 58. 67. 63. 66. 65.
 72. 67. 69. 72. 76. 73. 76. 68. 70. 62. 72. 67. 62. 67. 69. 65. 57. 63.
 63. 63. 70. 68. 61. 61. 60. 58. 65. 60. 58. 69. 63. 63. 54. 58.][71. 69. 63. 77. 69. 71. 64. 63. 65. 72. 65. 67. 65. 70. 64. 64. 71. 64.
 60. 67. 66. 66. 68. 59. 75. 59. 57. 60. 61. 65. 65. 66. 62. 64. 67. 68.
 68. 66. 68. 71. 70. 74. 71. 72. 68. 67. 68. 69. 67. 71. 68. 65. 67. 68.
 73. 67. 69. 67. 57. 58. 64. 65. 70. 65. 61. 64. 64. 63. 59. 68.][58. 76. 73. 77. 64. 65. 57. 69. 73. 66. 67. 71. 59. 64. 67. 66. 68. 65.
 64. 61. 67. 69. 66. 67. 65. 57. 60. 63. 67. 62. 70. 74. 63. 62. 72. 71.
 63. 68. 69. 71. 71. 75. 80. 72. 76. 64. 62. 67. 72. 70. 70. 68. 59. 68.
 63. 62. 64. 71. 71. 67. 61. 58. 66. 67. 71. 61. 60. 62. 68. 54.]
